review_id,place,stars,gt,year,era,trip_date,trip_type,written_date,llm_sentiment,llm_score,llm_emotion,llm_safety,llm_pricing,llm_service,llm_cleanliness,llm_atmosphere,llm_problems,llm_price_perception,llm_recommendation,llm_revisit,llm_keywords
12747,bahia,5.0,Positive,2016,Pre-COVID,Jul 2016,Couples,"Written July 11, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""calm"", ""happy"", ""lovely"", ""no regrets""]"
12748,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,Solo,"Written July 11, 2016",Positive,4,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""Catalan influence"", ""Moorish architecture"", ""beautiful palace""]"
12749,bahia,4.0,Positive,2016,Pre-COVID,Jul 2016,,"Written July 10, 2016",Neutral,3,Neutral,Not_mentioned,Positive,Neutral,Not_mentioned,Positive,"[""Sales_pressure_from_vendors""]",Cheap,Yes,Not_mentioned,"[""stunning building"", ""intricate work"", ""friendly locals"", ""sales pressure"", ""cheap entrance""]"
12750,bahia,4.0,Positive,2016,Pre-COVID,Jul 2016,,"Written July 10, 2016",Neutral,3,Concern,Negative,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Accessibility_issues""]",Not_mentioned,Yes,Not_mentioned,"[""interesting"", ""worth a visit"", ""accessibility issues"", ""steps""]"
12751,bahia,3.0,Neutral,2016,Pre-COVID,Sep 2015,Couples,"Written July 10, 2016",Negative,2,Frustration,Not_mentioned,Fair,Not_mentioned,Not_mentioned,Negative,"[""Navigation_difficulty""]",Fair,No,No,"[""hard to find"", ""empty"", ""ineventful"", ""2 Euro""]"
12752,bahia,3.0,Neutral,2016,Pre-COVID,Jun 2016,Couples,"Written July 9, 2016",Negative,2,Disappointment,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,[],Not_mentioned,No,No,"[""disappointed"", ""empty rooms"", ""boring"", ""nice grounds""]"
12753,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,,"Written July 9, 2016",Positive,4,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""guide"", ""appreciated history"", ""stunning"", ""craftsmanship""]"
12754,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,Friends,"Written July 8, 2016",Positive,4,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""interesting architecture"", ""colourful"", ""easy to find"", ""cheap"", ""popular""]"
12755,bahia,4.0,Positive,2016,Pre-COVID,Jul 2016,Couples,"Written July 7, 2016",Positive,4,Joy,Not_mentioned,Not_mentioned,Neutral,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""amazing design"", ""ornate"", ""guide"", ""no audio guide""]"
12756,bahia,4.0,Positive,2016,Pre-COVID,Jul 2016,Couples,"Written July 7, 2016",Positive,4,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,"[""Overcrowding""]",Fair,Yes,Not_mentioned,"[""vibrant colours"", ""beautiful architecture"", ""worth a trip"", ""reasonable fee""]"
12757,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,,"Written July 6, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""awesome"", ""informative guide"", ""interesting history"", ""amazing scenery""]"
12758,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,Couples,"Written July 6, 2016",Positive,4,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""guided tour"", ""must visit"", ""beautiful building"", ""nice gardens"", ""history""]"
12759,bahia,5.0,Positive,2016,Pre-COVID,Jul 2016,Couples,"Written July 5, 2016",Positive,5,Joy,Not_mentioned,Positive,Neutral,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""stunning"", ""free"", ""history"", ""courtyards"", ""worth a visit""]"
12760,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,,"Written July 4, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""magnificent architecture"", ""beautiful buildings"", ""Moorish decorations""]"
12761,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,Couples,"Written July 4, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""favourite visits"", ""beautiful"", ""peaceful"", ""intricate designs""]"
12762,bahia,5.0,Positive,2016,Pre-COVID,May 2016,,"Written July 3, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""wonderful palace"", ""stunning mosaics"", ""worth it"", ""grounds""]"
12763,bahia,5.0,Positive,2016,Pre-COVID,Jul 2016,Couples,"Written July 3, 2016",Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""peaceful"", ""photo opportunities"", ""colour"", ""nice gardens""]"
12764,bahia,3.0,Neutral,2016,Pre-COVID,Dec 2015,,"Written July 3, 2016",Negative,2,Disappointment,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Neutral,"[""Lack_of_information""]",Not_mentioned,No,Not_mentioned,"[""disappointed"", ""lack of descriptions"", ""informative""]"
12765,bahia,3.0,Neutral,2016,Pre-COVID,Jun 2016,Couples,"Written July 2, 2016",Neutral,3,Neutral,Not_mentioned,Positive,Negative,Not_mentioned,Positive,"[""Lack_of_information"", ""Language_barrier""]",Cheap,Not_mentioned,Not_mentioned,"[""cheap entry"", ""easy to find"", ""lovely structure"", ""language barrier"", ""lack of information""]"
12766,bahia,5.0,Positive,2016,Pre-COVID,Jul 2016,Couples,"Written July 1, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Neutral,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""patios"", ""decoration"", ""mosaic floors"", ""carved ceilings"", ""worth visit""]"
12767,bahia,4.0,Positive,2016,Pre-COVID,Mar 2016,Couples,"Written July 1, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Yes,"[""early visit"", ""lovely palace"", ""restored"", ""amazing courtyard"", ""visit again""]"
12768,bahia,3.0,Neutral,2016,Pre-COVID,Jun 2016,Couples,"Written June 30, 2016",Neutral,3,Neutral,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Neutral,[],Cheap,Not_mentioned,Not_mentioned,"[""nice building"", ""Alhambra"", ""Seville Alcazar"", ""10D entry""]"
12769,bahia,5.0,Positive,2016,Pre-COVID,Mar 2016,Couples,"Written June 28, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""Marrakech architecture"", ""brilliant place"", ""art exhibition"", ""fascinating""]"
12770,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,Couples,"Written June 28, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""amazing oasis"", ""idyllic"", ""beautiful"", ""escape noise"", ""crazy city""]"
12771,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,,"Written June 28, 2016",Positive,5,Joy,Not_mentioned,Positive,Neutral,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""great place"", ""10Dh"", ""culture"", ""history"", ""guide""]"
12772,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,Couples,"Written June 28, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""oasis"", ""bustling city"", ""beautiful palace"", ""tiling"", ""stained glass""]"
12773,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,Friends,"Written June 28, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""historic palace"", ""memorable time"", ""lovely place""]"
12774,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,Couples,"Written June 28, 2016",Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""10 dirham"", ""well worth"", ""vast building"", ""stunning ceilings"", ""cooling courtyards""]"
12775,bahia,4.0,Positive,2016,Pre-COVID,May 2016,Couples,"Written June 27, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""wonderful"", ""rich history"", ""architecture"", ""impressive styling""]"
12776,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,Couples,"Written June 26, 2016",Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""10 dirham"", ""stunning"", ""tiling"", ""wood work"", ""must visit""]"
12777,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,Friends,"Written June 26, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""hot day"", ""architecture"", ""beautiful colors"", ""wonder around"", ""definitely visit""]"
12778,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,Couples,"Written June 26, 2016",Neutral,3,Neutral,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Neutral,[],Cheap,Not_mentioned,Not_mentioned,"[""manage expectations"", ""not same scale"", ""10 Dirhams"", ""appreciate""]"
12779,bahia,3.0,Neutral,2016,Pre-COVID,Jun 2016,Couples,"Written June 24, 2016",Negative,2,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,"[""Access_difficulty""]",Not_mentioned,No,Not_mentioned,"[""taxi driver"", ""couldn't go inside"", ""king lives"", ""missed visit""]"
12780,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,Friends,"Written June 23, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""lovely place"", ""beautiful architecture"", ""pretty gardens"", ""courtyards"", ""great photos""]"
12781,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,Couples,"Written June 22, 2016",Positive,4,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""cool rooms"", ""knowledgeable guide"", ""beautiful"", ""intricate tiles""]"
12782,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,Couples,"Written June 21, 2016",Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""beautiful place"", ""vegetation"", ""oasis of peace"", ""Marrakech""]"
12783,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,Solo,"Written June 21, 2016",Positive,4,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""beautiful palace"", ""official guide"", ""worth it"", ""influences""]"
12784,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,Solo,"Written June 20, 2016",Neutral,3,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Positive,"[""Navigation_difficulty"", ""Language_barrier""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""difficult to find"", ""interesting architecture"", ""language barrier""]"
12785,bahia,4.0,Positive,2016,Pre-COVID,Dec 2015,,"Written June 20, 2016",Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Poor_condition""]",Not_mentioned,Yes,Not_mentioned,"[""lovely place"", ""history"", ""beauty"", ""architecture"", ""disappointing""]"
12786,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,Friends,"Written June 20, 2016",Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""well preserved"", ""beautiful architecture"", ""refreshing garden"", ""minimum price"", ""worth""]"
12787,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,Couples,"Written June 20, 2016",Positive,4,Joy,Not_mentioned,Positive,Negative,Not_mentioned,Positive,"[""Language_barrier""]",Cheap,Not_mentioned,Not_mentioned,"[""beautiful palace"", ""cheap entrance"", ""explicit designs"", ""language barrier""]"
12788,bahia,5.0,Positive,2016,Pre-COVID,May 2016,Friends,"Written June 19, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""best thing"", ""don't miss it"", ""Marrakech""]"
12789,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,Couples,"Written June 18, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""history"", ""beautifully built"", ""private guide"", ""beautiful gardens"", ""boggle the mind""]"
12790,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,Business,"Written June 18, 2016",Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""interesting"", ""easy access"", ""guide"", ""Marrakech""]"
12791,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,Couples,"Written June 18, 2016",Positive,5,Joy,Not_mentioned,Positive,Positive,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""cheap"", ""huge palace"", ""amazing"", ""gorgeous buildings"", ""guide""]"
12792,bahia,3.0,Neutral,2016,Pre-COVID,Jun 2016,Couples,"Written June 17, 2016",Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""nice palace"", ""mosaic tiling"", ""fantastic ceilings"", ""worth it""]"
12793,bahia,3.0,Neutral,2016,Pre-COVID,Jun 2016,Friends,"Written June 17, 2016",Negative,1,Frustration,Not_mentioned,Negative,Not_mentioned,Not_mentioned,Negative,"[""High_prices"", ""Lack_of_attractions""]",Expensive,No,Not_mentioned,"[""not much to see"", ""high prices"", ""should be free"", ""unhappy""]"
12794,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,Couples,"Written June 17, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""worthy place"", ""gorgeous tiles"", ""serene garden"", ""lovely fireplaces""]"
12795,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,,"Written June 16, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""loved architecture"", ""amazing pictures"", ""tile"", ""woodwork"", ""must see""]"
12796,bahia,3.0,Neutral,2016,Pre-COVID,May 2016,Couples,"Written June 16, 2016",Negative,2,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Negative,"[""Overcrowding"", ""Other""]",Not_mentioned,No,No,"[""limited time"", ""crowded"", ""tedious""]"
12797,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,,"Written June 16, 2016",Neutral,3,Neutral,Not_mentioned,Positive,Negative,Not_mentioned,Positive,"[""Other""]",Cheap,Yes,Not_mentioned,"[""good place"", ""cheap entrance"", ""no information""]"
12798,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,Couples,"Written June 15, 2016",Neutral,3,Neutral,Not_mentioned,Neutral,Negative,Not_mentioned,Positive,"[""Other""]",Fair,Yes,Not_mentioned,"[""nice palace"", ""worth seeing"", ""lack of information"", ""reasonable fee""]"
12799,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,Friends,"Written June 15, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""superb detail"", ""fantastic mosaic"", ""peaceful place"", ""great design""]"
12800,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,Friends,"Written June 14, 2016",Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Positive,Positive,[],Cheap,Yes,Not_mentioned,"[""beautiful interior"", ""stunning architecture"", ""cheap entry"", ""lovely garden"", ""tile work""]"
12801,bahia,5.0,Positive,2016,Pre-COVID,May 2016,,"Written June 13, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""distinguished buildings"", ""beautiful ornaments"", ""green nature"", ""must visit""]"
12802,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,,"Written June 13, 2016",Positive,4,Surprise,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""tile work"", ""carved wood"", ""courtyards"", ""must-see""]"
12803,bahia,5.0,Positive,2016,Pre-COVID,May 2016,,"Written June 13, 2016",Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""great place"", ""worth visiting"", ""gardens""]"
12804,bahia,5.0,Positive,2016,Pre-COVID,May 2016,Couples,"Written June 12, 2016",Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Navigation_difficulty""]",Not_mentioned,Yes,Not_mentioned,"[""easy walk"", ""quiet"", ""amazing architecture"", ""worth visit""]"
12805,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,Solo,"Written June 11, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,"[""Other""]",Not_mentioned,Yes,Not_mentioned,"[""colourful palace"", ""informative guide"", ""beautiful grounds"", ""great photos"", ""architecture""]"
12806,bahia,5.0,Positive,2016,Pre-COVID,Apr 2016,Friends,"Written June 10, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""stunning architecture"", ""colour"", ""courtyard"", ""fountain"", ""photos""]"
12807,bahia,3.0,Neutral,2016,Pre-COVID,Jun 2016,Couples,"Written June 10, 2016",Neutral,3,Frustration,Not_mentioned,Not_mentioned,Negative,Not_mentioned,Positive,"[""Other""]",Not_mentioned,No,No,"[""lovely architecture"", ""restricted access"", ""small section""]"
12808,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,Friends,"Written June 10, 2016",Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""nice visit"", ""cool shaded"", ""cheap entry"", ""well worth""]"
12809,bahia,5.0,Positive,2016,Pre-COVID,May 2016,Solo,"Written June 9, 2016",Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Yes,Not_mentioned,"[""pretty palace"", ""leisurely walk"", ""interesting"", ""must see"", ""cheap entrance""]"
12810,bahia,3.0,Neutral,2016,Pre-COVID,Jun 2016,,"Written June 9, 2016",Neutral,3,Frustration,Not_mentioned,Positive,Negative,Not_mentioned,Not_mentioned,"[""Other"", ""Navigation_difficulty""]",Fair,Neutral,Not_mentioned,"[""good price"", ""lack of information"", ""difficult to find""]"
12811,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,Friends,"Written June 9, 2016",Positive,4,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Cheap,Not_mentioned,Not_mentioned,"[""beautiful courtyards"", ""shade"", ""cheap"", ""good value""]"
12812,bahia,4.0,Positive,2016,Pre-COVID,May 2016,Friends,"Written June 8, 2016",Positive,4,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,"[""Other""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""history"", ""carvings"", ""mosaics"", ""fountain"", ""warm""]"
12813,bahia,4.0,Positive,2016,Pre-COVID,May 2016,,"Written June 8, 2016",Neutral,3,Frustration,Not_mentioned,Not_mentioned,Not_mentioned,Positive,Neutral,"[""Navigation_difficulty"", ""Other""]",Not_mentioned,Not_mentioned,Not_mentioned,"[""beautiful"", ""average"", ""no wow factor"", ""no signs"", ""tour guide needed""]"
12814,bahia,4.0,Positive,2016,Pre-COVID,Jun 2016,Solo,"Written June 7, 2016",Positive,5,Joy,Not_mentioned,Positive,Not_mentioned,Not_mentioned,Positive,[],Fair,Yes,Not_mentioned,"[""loved"", ""tiles"", ""doors"", ""favourites"", ""worth it""]"
12815,bahia,3.0,Neutral,2016,Pre-COVID,Jun 2016,,"Written June 5, 2016",Neutral,3,Neutral,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Neutral,[],Not_mentioned,Not_mentioned,Not_mentioned,"[""orange trees"", ""wood work"", ""stone work"", ""not royal""]"
12816,bahia,3.0,Neutral,2016,Pre-COVID,May 2016,Couples,"Written June 4, 2016",Negative,2,Disappointment,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Negative,"[""Other""]",Not_mentioned,No,Not_mentioned,"[""nothing special"", ""mosaics"", ""garden"", ""no miracles""]"
12817,bahia,5.0,Positive,2016,Pre-COVID,Jun 2016,Friends,"Written June 4, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Positive,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""tour"", ""outstanding guide"", ""history"", ""fascinating""]"
12818,bahia,5.0,Positive,2016,Pre-COVID,May 2016,Friends,"Written June 3, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Positive,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""mosaic tiles"", ""interesting"", ""fountains"", ""immaculate gardens"", ""serene""]"
12819,bahia,4.0,Positive,2016,Pre-COVID,May 2016,Couples,"Written June 2, 2016",Positive,5,Joy,Not_mentioned,Not_mentioned,Not_mentioned,Not_mentioned,Positive,[],Not_mentioned,Yes,Not_mentioned,"[""beautiful"", ""history"", ""stunning"", ""courtyards"", ""enjoyed""]"
