row_id,vader_full,vader_trunc,bert_stars_full,bert_stars_trunc,bert_full,bert_trunc
13258,Positive,Positive,5,5,Positive,Positive
13259,Positive,Positive,4,4,Positive,Positive
13260,Positive,Positive,5,5,Positive,Positive
13261,Neutral,Neutral,3,3,Neutral,Neutral
13262,Positive,Positive,5,5,Positive,Positive
13263,Positive,Positive,5,5,Positive,Positive
13264,Positive,Positive,5,5,Positive,Positive
13265,Positive,Positive,5,5,Positive,Positive
13266,Positive,Positive,4,4,Positive,Positive
13267,Positive,Positive,5,5,Positive,Positive
13268,Positive,Positive,4,4,Positive,Positive
13269,Negative,Negative,3,3,Neutral,Neutral
13270,Positive,Positive,4,4,Positive,Positive
13271,Positive,Positive,4,4,Positive,Positive
13272,Positive,Positive,5,5,Positive,Positive
13273,Positive,Positive,4,4,Positive,Positive
13274,Positive,Positive,2,2,Negative,Negative
13275,Positive,Positive,2,2,Negative,Negative
13276,Positive,Positive,3,3,Neutral,Neutral
13277,Positive,Positive,4,4,Positive,Positive
13278,Positive,Positive,5,5,Positive,Positive
13279,Positive,Positive,4,4,Positive,Positive
13280,Positive,Positive,5,5,Positive,Positive
13281,Positive,Positive,4,4,Positive,Positive
13282,Positive,Positive,5,5,Positive,Positive
13283,Positive,Positive,4,4,Positive,Positive
13284,Negative,Negative,4,4,Positive,Positive
13285,Negative,Negative,2,2,Negative,Negative
13286,Negative,Negative,3,3,Neutral,Neutral
13287,Positive,Positive,4,4,Positive,Positive
13288,Positive,Positive,4,4,Positive,Positive
13289,Positive,Positive,4,4,Positive,Positive
13290,Positive,Positive,5,5,Positive,Positive
13291,Positive,Positive,4,4,Positive,Positive
13292,Positive,Positive,2,2,Negative,Negative
13293,Positive,Positive,5,5,Positive,Positive
13294,Positive,Positive,4,4,Positive,Positive
13295,Positive,Positive,3,3,Neutral,Neutral
13296,Positive,Positive,4,4,Positive,Positive
13297,Positive,Positive,4,4,Positive,Positive
13298,Negative,Negative,2,2,Negative,Negative
13299,Positive,Positive,3,3,Neutral,Neutral
13300,Positive,Positive,5,5,Positive,Positive
13301,Positive,Positive,4,4,Positive,Positive
13302,Positive,Positive,4,4,Positive,Positive
13303,Positive,Positive,5,5,Positive,Positive
13304,Positive,Positive,4,4,Positive,Positive
13305,Positive,Positive,4,4,Positive,Positive
13306,Positive,Positive,4,4,Positive,Positive
13307,Positive,Positive,5,5,Positive,Positive
13308,Positive,Positive,5,5,Positive,Positive
13309,Positive,Positive,2,2,Negative,Negative
13310,Positive,Positive,4,4,Positive,Positive
13311,Positive,Positive,5,5,Positive,Positive
13312,Positive,Positive,5,5,Positive,Positive
13313,Positive,Positive,4,4,Positive,Positive
13314,Positive,Positive,3,3,Neutral,Neutral
13315,Positive,Positive,5,5,Positive,Positive
13316,Positive,Positive,4,4,Positive,Positive
13317,Positive,Positive,5,5,Positive,Positive
13318,Positive,Positive,2,2,Negative,Negative
13319,Positive,Positive,4,4,Positive,Positive
13320,Positive,Positive,4,4,Positive,Positive
13321,Positive,Positive,5,5,Positive,Positive
13322,Positive,Positive,4,4,Positive,Positive
13323,Positive,Positive,5,5,Positive,Positive
13324,Positive,Positive,5,5,Positive,Positive
13325,Positive,Positive,5,5,Positive,Positive
13326,Positive,Positive,3,3,Neutral,Neutral
13327,Positive,Positive,4,4,Positive,Positive
13328,Positive,Positive,4,4,Positive,Positive
13329,Positive,Positive,4,4,Positive,Positive
13330,Positive,Positive,3,3,Neutral,Neutral
13331,Positive,Positive,4,4,Positive,Positive
13332,Positive,Positive,5,5,Positive,Positive
13333,Positive,Positive,5,5,Positive,Positive
13334,Positive,Positive,5,5,Positive,Positive
13335,Positive,Positive,4,4,Positive,Positive
13336,Positive,Positive,4,4,Positive,Positive
13337,Negative,Negative,3,3,Neutral,Neutral
13338,Positive,Positive,4,4,Positive,Positive
13339,Positive,Positive,5,5,Positive,Positive
13340,Negative,Negative,3,3,Neutral,Neutral
13341,Positive,Positive,2,2,Negative,Negative
13342,Positive,Positive,4,4,Positive,Positive
13343,Positive,Positive,3,2,Neutral,Negative
13344,Positive,Positive,5,5,Positive,Positive
13345,Positive,Positive,5,5,Positive,Positive
13346,Positive,Positive,5,5,Positive,Positive
13347,Positive,Positive,4,4,Positive,Positive
13348,Negative,Negative,4,4,Positive,Positive
13349,Positive,Positive,2,2,Negative,Negative
13350,Positive,Positive,5,5,Positive,Positive
13351,Positive,Positive,4,4,Positive,Positive
13352,Negative,Negative,5,5,Positive,Positive
13353,Positive,Positive,4,4,Positive,Positive
13354,Positive,Positive,5,5,Positive,Positive
13355,Positive,Positive,4,4,Positive,Positive
13356,Positive,Positive,5,5,Positive,Positive
13357,Positive,Positive,5,5,Positive,Positive
13358,Positive,Positive,4,4,Positive,Positive
13359,Positive,Positive,5,5,Positive,Positive
13360,Positive,Positive,3,3,Neutral,Neutral
13361,Positive,Positive,5,5,Positive,Positive
13362,Positive,Positive,5,5,Positive,Positive
13363,Positive,Positive,5,5,Positive,Positive
13364,Positive,Positive,4,4,Positive,Positive
13365,Positive,Positive,4,4,Positive,Positive
13366,Positive,Positive,4,4,Positive,Positive
13367,Positive,Positive,5,5,Positive,Positive
13368,Positive,Positive,5,5,Positive,Positive
13369,Positive,Positive,3,3,Neutral,Neutral
13370,Positive,Positive,4,4,Positive,Positive
13371,Positive,Positive,5,5,Positive,Positive
13372,Positive,Positive,5,5,Positive,Positive
13373,Positive,Positive,3,3,Neutral,Neutral
13374,Negative,Negative,3,3,Neutral,Neutral
13375,Positive,Positive,4,4,Positive,Positive
13376,Positive,Positive,4,4,Positive,Positive
13377,Positive,Positive,4,4,Positive,Positive
13378,Positive,Positive,2,2,Negative,Negative
13379,Positive,Positive,5,5,Positive,Positive
13380,Positive,Positive,5,5,Positive,Positive
13381,Positive,Positive,4,4,Positive,Positive
13382,Positive,Positive,4,4,Positive,Positive
13383,Negative,Negative,3,3,Neutral,Neutral
13384,Positive,Positive,4,4,Positive,Positive
13385,Positive,Positive,4,4,Positive,Positive
13386,Positive,Positive,4,4,Positive,Positive
13387,Positive,Positive,5,5,Positive,Positive
13388,Positive,Positive,4,4,Positive,Positive
13389,Positive,Positive,4,4,Positive,Positive
13390,Positive,Positive,4,4,Positive,Positive
13391,Positive,Positive,3,3,Neutral,Neutral
13392,Positive,Positive,4,4,Positive,Positive
13393,Positive,Positive,4,4,Positive,Positive
13394,Positive,Positive,5,5,Positive,Positive
13395,Positive,Positive,5,5,Positive,Positive
13396,Positive,Positive,5,5,Positive,Positive
13397,Positive,Positive,5,5,Positive,Positive
13398,Positive,Positive,3,4,Neutral,Positive
13399,Positive,Positive,4,4,Positive,Positive
13400,Positive,Positive,3,3,Neutral,Neutral
13401,Positive,Positive,4,4,Positive,Positive
13402,Positive,Positive,4,4,Positive,Positive
13403,Positive,Positive,4,4,Positive,Positive
13404,Positive,Positive,4,4,Positive,Positive
13405,Positive,Positive,4,4,Positive,Positive
13406,Positive,Positive,4,4,Positive,Positive
13407,Positive,Positive,4,4,Positive,Positive
13408,Positive,Positive,5,5,Positive,Positive
13409,Positive,Positive,4,4,Positive,Positive
13410,Positive,Positive,4,4,Positive,Positive
13411,Positive,Positive,5,5,Positive,Positive
13412,Positive,Positive,3,3,Neutral,Neutral
13413,Negative,Negative,3,3,Neutral,Neutral
13414,Negative,Negative,3,3,Neutral,Neutral
13415,Positive,Positive,4,4,Positive,Positive
13416,Neutral,Neutral,3,3,Neutral,Neutral
13417,Positive,Positive,5,5,Positive,Positive
13418,Positive,Positive,4,4,Positive,Positive
13419,Positive,Positive,4,4,Positive,Positive
13420,Neutral,Neutral,3,3,Neutral,Neutral
13421,Positive,Positive,4,4,Positive,Positive
13422,Positive,Positive,5,5,Positive,Positive
13423,Positive,Positive,4,4,Positive,Positive
13424,Positive,Positive,4,4,Positive,Positive
13425,Positive,Positive,5,5,Positive,Positive
13426,Positive,Positive,4,4,Positive,Positive
13427,Positive,Positive,4,4,Positive,Positive
13428,Positive,Positive,4,4,Positive,Positive
13429,Positive,Positive,5,5,Positive,Positive
13430,Positive,Positive,4,4,Positive,Positive
13431,Positive,Positive,4,4,Positive,Positive
13432,Positive,Positive,4,4,Positive,Positive
13433,Positive,Positive,5,5,Positive,Positive
13434,Positive,Positive,4,4,Positive,Positive
13435,Positive,Positive,5,5,Positive,Positive
13436,Positive,Positive,4,4,Positive,Positive
13437,Positive,Positive,5,5,Positive,Positive
13438,Positive,Positive,5,5,Positive,Positive
13439,Positive,Positive,5,5,Positive,Positive
13440,Positive,Positive,4,4,Positive,Positive
13441,Positive,Positive,5,5,Positive,Positive
13442,Positive,Positive,3,3,Neutral,Neutral
13443,Positive,Positive,5,5,Positive,Positive
13444,Positive,Positive,4,4,Positive,Positive
13445,Positive,Positive,4,4,Positive,Positive
13446,Positive,Positive,5,5,Positive,Positive
13447,Positive,Positive,4,4,Positive,Positive
13448,Positive,Positive,4,4,Positive,Positive
13449,Positive,Positive,3,3,Neutral,Neutral
13450,Positive,Positive,4,4,Positive,Positive
13451,Positive,Positive,4,4,Positive,Positive
13452,Positive,Positive,4,4,Positive,Positive
13453,Positive,Positive,5,5,Positive,Positive
13454,Positive,Positive,5,5,Positive,Positive
13455,Positive,Positive,5,5,Positive,Positive
13456,Positive,Positive,4,4,Positive,Positive
13457,Positive,Positive,4,4,Positive,Positive
13458,Positive,Positive,5,5,Positive,Positive
13459,Positive,Positive,4,4,Positive,Positive
13460,Positive,Positive,5,5,Positive,Positive
13461,Positive,Positive,5,5,Positive,Positive
13462,Positive,Positive,4,4,Positive,Positive
13463,Positive,Positive,4,4,Positive,Positive
13464,Positive,Positive,4,4,Positive,Positive
13465,Positive,Positive,4,4,Positive,Positive
13466,Positive,Positive,5,5,Positive,Positive
13467,Positive,Positive,4,4,Positive,Positive
13468,Positive,Positive,4,4,Positive,Positive
13469,Positive,Positive,3,3,Neutral,Neutral
13470,Positive,Positive,5,5,Positive,Positive
13471,Positive,Positive,5,5,Positive,Positive
13472,Positive,Positive,4,4,Positive,Positive
13473,Positive,Positive,5,5,Positive,Positive
13474,Neutral,Neutral,3,3,Neutral,Neutral
13475,Positive,Positive,4,4,Positive,Positive
13476,Positive,Positive,5,5,Positive,Positive
13477,Positive,Positive,4,4,Positive,Positive
13478,Negative,Negative,3,3,Neutral,Neutral
13479,Positive,Positive,4,4,Positive,Positive
13480,Positive,Positive,5,5,Positive,Positive
13481,Positive,Positive,4,4,Positive,Positive
13482,Positive,Positive,5,5,Positive,Positive
13483,Positive,Positive,4,5,Positive,Positive
13484,Positive,Positive,5,5,Positive,Positive
13485,Positive,Positive,4,4,Positive,Positive
13486,Positive,Positive,5,5,Positive,Positive
13487,Positive,Positive,4,4,Positive,Positive
13488,Positive,Positive,5,5,Positive,Positive
13489,Positive,Positive,4,4,Positive,Positive
13490,Positive,Positive,5,5,Positive,Positive
13491,Positive,Positive,5,5,Positive,Positive
13492,Positive,Positive,1,1,Negative,Negative
13493,Positive,Positive,3,3,Neutral,Neutral
13494,Positive,Positive,4,4,Positive,Positive
13495,Positive,Positive,4,4,Positive,Positive
13496,Positive,Positive,5,5,Positive,Positive
13497,Positive,Positive,5,5,Positive,Positive
13498,Positive,Positive,5,5,Positive,Positive
13499,Positive,Positive,5,5,Positive,Positive
13500,Positive,Positive,5,5,Positive,Positive
13501,Positive,Positive,4,4,Positive,Positive
13502,Positive,Positive,4,4,Positive,Positive
13503,Positive,Positive,2,2,Negative,Negative
13504,Positive,Positive,4,4,Positive,Positive
13505,Positive,Positive,3,3,Neutral,Neutral
13506,Neutral,Neutral,1,1,Negative,Negative
13507,Positive,Positive,4,4,Positive,Positive
13508,Positive,Positive,3,3,Neutral,Neutral
13509,Positive,Positive,4,4,Positive,Positive
13510,Negative,Negative,3,3,Neutral,Neutral
13511,Positive,Positive,4,4,Positive,Positive
13512,Positive,Positive,5,5,Positive,Positive
13513,Positive,Positive,4,4,Positive,Positive
13514,Negative,Negative,4,4,Positive,Positive
13515,Positive,Positive,5,5,Positive,Positive
13516,Positive,Positive,5,5,Positive,Positive
13517,Positive,Positive,4,4,Positive,Positive
13518,Positive,Positive,4,4,Positive,Positive
13519,Positive,Positive,4,4,Positive,Positive
13520,Positive,Positive,5,5,Positive,Positive
13521,Positive,Positive,5,5,Positive,Positive
13522,Positive,Positive,4,4,Positive,Positive
13523,Positive,Positive,5,5,Positive,Positive
13524,Positive,Positive,5,5,Positive,Positive
13525,Positive,Positive,5,5,Positive,Positive
13526,Positive,Positive,5,5,Positive,Positive
13527,Negative,Negative,3,3,Neutral,Neutral
13528,Positive,Positive,5,5,Positive,Positive
13529,Positive,Positive,5,5,Positive,Positive
13530,Positive,Positive,5,5,Positive,Positive
13531,Positive,Positive,4,4,Positive,Positive
13532,Positive,Positive,5,5,Positive,Positive
13533,Positive,Positive,5,5,Positive,Positive
13534,Positive,Positive,5,5,Positive,Positive
13535,Positive,Positive,4,4,Positive,Positive
13536,Positive,Positive,4,4,Positive,Positive
13537,Positive,Positive,4,4,Positive,Positive
13538,Positive,Positive,5,5,Positive,Positive
13539,Negative,Negative,2,2,Negative,Negative
13540,Positive,Positive,5,5,Positive,Positive
13541,Neutral,Neutral,4,4,Positive,Positive
13542,Positive,Positive,4,4,Positive,Positive
13543,Positive,Positive,4,4,Positive,Positive
13544,Positive,Positive,4,4,Positive,Positive
13545,Positive,Positive,5,5,Positive,Positive
13546,Positive,Positive,5,5,Positive,Positive
13547,Negative,Negative,2,2,Negative,Negative
13548,Positive,Positive,4,4,Positive,Positive
13549,Neutral,Neutral,2,2,Negative,Negative
13550,Positive,Positive,5,5,Positive,Positive
13551,Positive,Positive,5,5,Positive,Positive
13552,Positive,Positive,5,5,Positive,Positive
13553,Positive,Positive,4,4,Positive,Positive
13554,Positive,Positive,5,5,Positive,Positive
13555,Positive,Positive,4,4,Positive,Positive
13556,Positive,Positive,4,4,Positive,Positive
13557,Positive,Positive,5,5,Positive,Positive
13558,Positive,Positive,4,4,Positive,Positive
13559,Negative,Negative,4,4,Positive,Positive
13560,Positive,Positive,4,5,Positive,Positive
13561,Positive,Positive,4,4,Positive,Positive
13562,Positive,Positive,4,4,Positive,Positive
13563,Positive,Positive,5,5,Positive,Positive
13564,Positive,Positive,2,2,Negative,Negative
13565,Positive,Positive,4,4,Positive,Positive
13566,Positive,Positive,5,5,Positive,Positive
13567,Negative,Negative,3,3,Neutral,Neutral
13568,Positive,Positive,4,4,Positive,Positive
13569,Positive,Positive,4,4,Positive,Positive
13570,Positive,Positive,5,5,Positive,Positive
13571,Positive,Positive,4,4,Positive,Positive
13572,Positive,Positive,3,3,Neutral,Neutral
13573,Positive,Positive,4,4,Positive,Positive
13574,Positive,Positive,5,5,Positive,Positive
13575,Positive,Positive,2,2,Negative,Negative
13576,Positive,Positive,3,3,Neutral,Neutral
13577,Positive,Positive,4,4,Positive,Positive
13578,Positive,Positive,4,4,Positive,Positive
13579,Positive,Positive,4,4,Positive,Positive
13580,Positive,Positive,5,5,Positive,Positive
13581,Positive,Positive,5,5,Positive,Positive
13582,Negative,Negative,3,3,Neutral,Neutral
13583,Positive,Positive,5,5,Positive,Positive
13584,Positive,Positive,2,2,Negative,Negative
13585,Positive,Positive,5,5,Positive,Positive
13586,Positive,Positive,5,5,Positive,Positive
13587,Negative,Negative,4,4,Positive,Positive
13588,Positive,Positive,4,4,Positive,Positive
13589,Negative,Negative,5,5,Positive,Positive
13590,Positive,Positive,4,4,Positive,Positive
13591,Positive,Positive,2,2,Negative,Negative
13592,Positive,Positive,5,5,Positive,Positive
13593,Negative,Negative,2,2,Negative,Negative
13594,Positive,Positive,5,5,Positive,Positive
13595,Positive,Positive,4,4,Positive,Positive
13596,Negative,Negative,4,4,Positive,Positive
13597,Positive,Positive,3,3,Neutral,Neutral
13598,Positive,Positive,3,3,Neutral,Neutral
13599,Positive,Positive,4,4,Positive,Positive
13600,Positive,Positive,5,5,Positive,Positive
13601,Positive,Positive,5,5,Positive,Positive
13602,Positive,Positive,4,4,Positive,Positive
13603,Positive,Positive,4,4,Positive,Positive
13604,Positive,Positive,5,5,Positive,Positive
13605,Positive,Positive,5,5,Positive,Positive
13606,Neutral,Neutral,2,2,Negative,Negative
13607,Positive,Positive,4,4,Positive,Positive
13608,Positive,Positive,5,5,Positive,Positive
13609,Positive,Positive,5,5,Positive,Positive
13610,Positive,Positive,4,4,Positive,Positive
13611,Positive,Positive,4,4,Positive,Positive
13612,Positive,Positive,4,4,Positive,Positive
13613,Positive,Positive,5,5,Positive,Positive
13614,Positive,Positive,5,5,Positive,Positive
13615,Positive,Positive,3,3,Neutral,Neutral
13616,Positive,Positive,4,4,Positive,Positive
13617,Positive,Positive,5,5,Positive,Positive
13618,Positive,Positive,5,5,Positive,Positive
13619,Positive,Positive,5,5,Positive,Positive
13620,Positive,Positive,4,4,Positive,Positive
13621,Positive,Positive,4,4,Positive,Positive
13622,Positive,Positive,5,5,Positive,Positive
13623,Positive,Positive,5,5,Positive,Positive
13624,Positive,Positive,4,4,Positive,Positive
13625,Positive,Positive,5,5,Positive,Positive
13626,Positive,Positive,4,4,Positive,Positive
13627,Positive,Positive,5,5,Positive,Positive
13628,Positive,Positive,5,5,Positive,Positive
13629,Positive,Positive,5,5,Positive,Positive
13630,Positive,Positive,5,5,Positive,Positive
13631,Positive,Positive,5,5,Positive,Positive
13632,Negative,Negative,1,1,Negative,Negative
13633,Positive,Positive,4,4,Positive,Positive
13634,Positive,Positive,5,5,Positive,Positive
13635,Negative,Negative,1,1,Negative,Negative
13636,Positive,Positive,5,5,Positive,Positive
13637,Positive,Positive,4,4,Positive,Positive
13638,Positive,Positive,5,5,Positive,Positive
13639,Positive,Positive,5,5,Positive,Positive
13640,Positive,Positive,4,4,Positive,Positive
13641,Positive,Positive,4,4,Positive,Positive
